y,ds,unique_id,index,TimesNet
204.0,2025-08-04 17:45:00,series_1,12,200.14516
248.0,2025-08-04 17:50:00,series_1,13,203.05016
230.0,2025-08-04 17:55:00,series_1,14,208.07585
240.0,2025-08-04 18:00:00,series_1,15,232.41692
204.0,2025-08-04 18:05:00,series_1,16,218.39793
212.0,2025-08-04 18:10:00,series_1,17,232.44032
206.0,2025-08-04 18:15:00,series_1,18,226.47655
224.0,2025-08-04 18:20:00,series_1,19,231.15198
219.0,2025-08-04 18:25:00,series_1,20,222.1212
250.0,2025-08-04 18:30:00,series_1,21,229.26659
247.0,2025-08-04 18:35:00,series_1,22,225.94409
246.0,2025-08-04 18:40:00,series_1,23,227.71353
247.0,2025-08-04 18:45:00,series_1,0,272.0777
270.0,2025-08-04 18:50:00,series_1,1,289.69214
286.0,2025-08-04 18:55:00,series_1,2,297.16238
273.0,2025-08-04 19:00:00,series_1,3,308.24033
298.0,2025-08-04 19:05:00,series_1,4,318.80255
302.0,2025-08-04 19:10:00,series_1,5,320.4779
317.0,2025-08-04 19:15:00,series_1,6,331.71307
331.0,2025-08-04 19:20:00,series_1,7,327.4557
370.0,2025-08-04 19:25:00,series_1,8,338.02298
352.0,2025-08-04 19:30:00,series_1,9,346.8359
356.0,2025-08-04 19:35:00,series_1,10,355.6928
362.0,2025-08-04 19:40:00,series_1,11,359.43073
371.0,2025-08-04 19:45:00,series_1,12,372.66718
394.0,2025-08-04 19:50:00,series_1,13,375.37354
385.0,2025-08-04 19:55:00,series_1,14,378.74585
378.0,2025-08-04 20:00:00,series_1,15,384.37964
377.0,2025-08-04 20:05:00,series_1,16,391.8449
389.0,2025-08-04 20:10:00,series_1,17,387.0257
419.0,2025-08-04 20:15:00,series_1,18,384.8703
445.0,2025-08-04 20:20:00,series_1,19,393.96393
462.0,2025-08-04 20:25:00,series_1,20,391.2147
453.0,2025-08-04 20:30:00,series_1,21,391.85266
436.0,2025-08-04 20:35:00,series_1,22,394.1405
442.0,2025-08-04 20:40:00,series_1,23,380.90356
433.0,2025-08-04 20:45:00,series_1,0,472.00186
435.0,2025-08-04 20:50:00,series_1,1,464.89038
418.0,2025-08-04 20:55:00,series_1,2,471.05667
454.0,2025-08-04 21:00:00,series_1,3,461.4613
457.0,2025-08-04 21:05:00,series_1,4,464.56854
447.0,2025-08-04 21:10:00,series_1,5,460.383
415.0,2025-08-04 21:15:00,series_1,6,455.34848
556.0,2025-08-04 21:20:00,series_1,7,449.72815
335.0,2025-08-04 21:25:00,series_1,8,436.00296
391.0,2025-08-04 21:30:00,series_1,9,426.3137
340.0,2025-08-04 21:35:00,series_1,10,428.7478
341.0,2025-08-04 21:40:00,series_1,11,409.59796
353.0,2025-08-04 21:45:00,series_1,12,404.45538
352.0,2025-08-04 21:50:00,series_1,13,403.07825
292.0,2025-08-04 21:55:00,series_1,14,395.89893
287.0,2025-08-04 22:00:00,series_1,15,369.94983
272.0,2025-08-04 22:05:00,series_1,16,377.08054
262.0,2025-08-04 22:10:00,series_1,17,382.31665
243.0,2025-08-04 22:15:00,series_1,18,378.0102
258.0,2025-08-04 22:20:00,series_1,19,349.89328
231.0,2025-08-04 22:25:00,series_1,20,356.1645
219.0,2025-08-04 22:30:00,series_1,21,350.6586
212.0,2025-08-04 22:35:00,series_1,22,338.80133
206.0,2025-08-04 22:40:00,series_1,23,350.28354
193.0,2025-08-04 22:45:00,series_1,0,168.31439
177.0,2025-08-04 22:50:00,series_1,1,172.05461
177.0,2025-08-04 22:55:00,series_1,2,150.56757
177.0,2025-08-04 23:00:00,series_1,3,148.30833
159.0,2025-08-04 23:05:00,series_1,4,136.83514
148.0,2025-08-04 23:10:00,series_1,5,146.35059
128.0,2025-08-04 23:15:00,series_1,6,131.36021
131.0,2025-08-04 23:20:00,series_1,7,107.21298
128.0,2025-08-04 23:25:00,series_1,8,102.429306
118.0,2025-08-04 23:30:00,series_1,9,118.67975
107.0,2025-08-04 23:35:00,series_1,10,102.348495
107.0,2025-08-04 23:40:00,series_1,11,111.817764
99.0,2025-08-04 23:45:00,series_1,12,95.7979
97.0,2025-08-04 23:50:00,series_1,13,95.395584
95.0,2025-08-04 23:55:00,series_1,14,90.680405
84.0,2025-08-05 00:00:00,series_1,15,84.191025
86.0,2025-08-05 00:05:00,series_1,16,75.86896
90.0,2025-08-05 00:10:00,series_1,17,69.73526
84.0,2025-08-05 00:15:00,series_1,18,82.05054
99.0,2025-08-05 00:20:00,series_1,19,81.723694
76.0,2025-08-05 00:25:00,series_1,20,75.26752
76.0,2025-08-05 00:30:00,series_1,21,70.61127
83.0,2025-08-05 00:35:00,series_1,22,85.482666
66.0,2025-08-05 00:40:00,series_1,23,77.93718
72.0,2025-08-05 00:45:00,series_1,0,43.912918
62.0,2025-08-05 00:50:00,series_1,1,48.630157
60.0,2025-08-05 00:55:00,series_1,2,34.257355
50.0,2025-08-05 01:00:00,series_1,3,42.108353
53.0,2025-08-05 01:05:00,series_1,4,47.025833
62.0,2025-08-05 01:10:00,series_1,5,36.524338
54.0,2025-08-05 01:15:00,series_1,6,30.709671
57.0,2025-08-05 01:20:00,series_1,7,43.357162
46.0,2025-08-05 01:25:00,series_1,8,23.198364
45.0,2025-08-05 01:30:00,series_1,9,21.71727
50.0,2025-08-05 01:35:00,series_1,10,22.63501
51.0,2025-08-05 01:40:00,series_1,11,26.183624
52.0,2025-08-05 01:45:00,series_1,12,47.266953
48.0,2025-08-05 01:50:00,series_1,13,25.652206
45.0,2025-08-05 01:55:00,series_1,14,53.803055
43.0,2025-08-05 02:00:00,series_1,15,51.27263
48.0,2025-08-05 02:05:00,series_1,16,13.223297
47.0,2025-08-05 02:10:00,series_1,17,19.465912
46.0,2025-08-05 02:15:00,series_1,18,16.655579
44.0,2025-08-05 02:20:00,series_1,19,1.3878784
46.0,2025-08-05 02:25:00,series_1,20,18.15268
44.0,2025-08-05 02:30:00,series_1,21,26.91684
45.0,2025-08-05 02:35:00,series_1,22,32.778076
42.0,2025-08-05 02:40:00,series_1,23,40.61116
36.0,2025-08-05 02:45:00,series_1,0,7.2861786
38.0,2025-08-05 02:50:00,series_1,1,5.469574
43.0,2025-08-05 02:55:00,series_1,2,7.9328766
51.0,2025-08-05 03:00:00,series_1,3,15.557312
41.0,2025-08-05 03:05:00,series_1,4,11.496307
47.0,2025-08-05 03:10:00,series_1,5,25.20456
40.0,2025-08-05 03:15:00,series_1,6,10.108887
39.0,2025-08-05 03:20:00,series_1,7,-12.024658
39.0,2025-08-05 03:25:00,series_1,8,-0.03164673
45.0,2025-08-05 03:30:00,series_1,9,-2.2055206
41.0,2025-08-05 03:35:00,series_1,10,1.3643036
52.0,2025-08-05 03:40:00,series_1,11,12.928757
39.0,2025-08-05 03:45:00,series_1,12,23.622055
38.0,2025-08-05 03:50:00,series_1,13,22.789368
37.0,2025-08-05 03:55:00,series_1,14,24.369766
37.0,2025-08-05 04:00:00,series_1,15,16.042297
35.0,2025-08-05 04:05:00,series_1,16,39.28949
36.0,2025-08-05 04:10:00,series_1,17,63.118248
37.0,2025-08-05 04:15:00,series_1,18,47.09568
35.0,2025-08-05 04:20:00,series_1,19,41.312515
38.0,2025-08-05 04:25:00,series_1,20,63.985962
38.0,2025-08-05 04:30:00,series_1,21,73.97316
41.0,2025-08-05 04:35:00,series_1,22,104.20172
40.0,2025-08-05 04:40:00,series_1,23,77.61261
38.0,2025-08-05 04:45:00,series_1,0,31.061302
49.0,2025-08-05 04:50:00,series_1,1,33.592796
43.0,2025-08-05 04:55:00,series_1,2,31.991241
41.0,2025-08-05 05:00:00,series_1,3,40.135742
46.0,2025-08-05 05:05:00,series_1,4,35.98501
51.0,2025-08-05 05:10:00,series_1,5,42.587494
54.0,2025-08-05 05:15:00,series_1,6,41.539368
62.0,2025-08-05 05:20:00,series_1,7,37.713783
60.0,2025-08-05 05:25:00,series_1,8,37.28301
86.0,2025-08-05 05:30:00,series_1,9,42.000664
102.0,2025-08-05 05:35:00,series_1,10,43.48005
104.0,2025-08-05 05:40:00,series_1,11,47.19229
131.0,2025-08-05 05:45:00,series_1,12,57.331203
132.0,2025-08-05 05:50:00,series_1,13,57.11649
149.0,2025-08-05 05:55:00,series_1,14,74.0068
149.0,2025-08-05 06:00:00,series_1,15,76.309044
154.0,2025-08-05 06:05:00,series_1,16,88.80744
164.0,2025-08-05 06:10:00,series_1,17,91.85179
178.0,2025-08-05 06:15:00,series_1,18,71.01453
175.0,2025-08-05 06:20:00,series_1,19,95.14921
214.0,2025-08-05 06:25:00,series_1,20,102.88826
203.0,2025-08-05 06:30:00,series_1,21,96.94319
185.0,2025-08-05 06:35:00,series_1,22,105.80597
211.0,2025-08-05 06:40:00,series_1,23,101.120476
192.0,2025-08-05 06:45:00,series_1,0,221.51013
199.0,2025-08-05 06:50:00,series_1,1,218.32321
177.0,2025-08-05 06:55:00,series_1,2,231.43048
181.0,2025-08-05 07:00:00,series_1,3,234.41144
172.0,2025-08-05 07:05:00,series_1,4,239.70593
178.0,2025-08-05 07:10:00,series_1,5,244.37885
172.0,2025-08-05 07:15:00,series_1,6,259.8257
175.0,2025-08-05 07:20:00,series_1,7,266.63245
175.0,2025-08-05 07:25:00,series_1,8,257.2289
162.0,2025-08-05 07:30:00,series_1,9,269.74323
173.0,2025-08-05 07:35:00,series_1,10,256.74048
150.0,2025-08-05 07:40:00,series_1,11,273.0387
149.0,2025-08-05 07:45:00,series_1,12,269.149
164.0,2025-08-05 07:50:00,series_1,13,268.54678
170.0,2025-08-05 07:55:00,series_1,14,261.25388
180.0,2025-08-05 08:00:00,series_1,15,279.94412
188.0,2025-08-05 08:05:00,series_1,16,262.48367
195.0,2025-08-05 08:10:00,series_1,17,271.05154
185.0,2025-08-05 08:15:00,series_1,18,260.7129
176.0,2025-08-05 08:20:00,series_1,19,258.8568
165.0,2025-08-05 08:25:00,series_1,20,249.86911
156.0,2025-08-05 08:30:00,series_1,21,247.46902
165.0,2025-08-05 08:35:00,series_1,22,233.17972
155.0,2025-08-05 08:40:00,series_1,23,229.33783
173.0,2025-08-05 08:45:00,series_1,0,148.58998
170.0,2025-08-05 08:50:00,series_1,1,153.5293
167.0,2025-08-05 08:55:00,series_1,2,153.76575
176.0,2025-08-05 09:00:00,series_1,3,140.89912
184.0,2025-08-05 09:05:00,series_1,4,124.4044
182.0,2025-08-05 09:10:00,series_1,5,126.81654
164.0,2025-08-05 09:15:00,series_1,6,129.66563
171.0,2025-08-05 09:20:00,series_1,7,109.46443
173.0,2025-08-05 09:25:00,series_1,8,143.58038
194.0,2025-08-05 09:30:00,series_1,9,150.11183
190.0,2025-08-05 09:35:00,series_1,10,125.2254
190.0,2025-08-05 09:40:00,series_1,11,141.78876
202.0,2025-08-05 09:45:00,series_1,12,117.17065
189.0,2025-08-05 09:50:00,series_1,13,123.09854
185.0,2025-08-05 09:55:00,series_1,14,102.52451
204.0,2025-08-05 10:00:00,series_1,15,118.83623
199.0,2025-08-05 10:05:00,series_1,16,95.6462
200.0,2025-08-05 10:10:00,series_1,17,113.89596
210.0,2025-08-05 10:15:00,series_1,18,92.897995
203.0,2025-08-05 10:20:00,series_1,19,81.63776
196.0,2025-08-05 10:25:00,series_1,20,88.433334
209.0,2025-08-05 10:30:00,series_1,21,92.51287
206.0,2025-08-05 10:35:00,series_1,22,80.32019
229.0,2025-08-05 10:40:00,series_1,23,72.12759
222.0,2025-08-05 10:45:00,series_1,0,227.19043
202.0,2025-08-05 10:50:00,series_1,1,230.39728
213.0,2025-08-05 10:55:00,series_1,2,241.16602
208.0,2025-08-05 11:00:00,series_1,3,243.36539
221.0,2025-08-05 11:05:00,series_1,4,239.60811
225.0,2025-08-05 11:10:00,series_1,5,246.88689
231.0,2025-08-05 11:15:00,series_1,6,248.40588
226.0,2025-08-05 11:20:00,series_1,7,236.74956
229.0,2025-08-05 11:25:00,series_1,8,230.17834
236.0,2025-08-05 11:30:00,series_1,9,230.543
232.0,2025-08-05 11:35:00,series_1,10,235.00598
243.0,2025-08-05 11:40:00,series_1,11,238.578
237.0,2025-08-05 11:45:00,series_1,12,269.93097
227.0,2025-08-05 11:50:00,series_1,13,270.96698
243.0,2025-08-05 11:55:00,series_1,14,272.92795
267.0,2025-08-05 12:00:00,series_1,15,275.55548
261.0,2025-08-05 12:05:00,series_1,16,272.8758
245.0,2025-08-05 12:10:00,series_1,17,278.81046
252.0,2025-08-05 12:15:00,series_1,18,220.06927
260.0,2025-08-05 12:20:00,series_1,19,234.3616
263.0,2025-08-05 12:25:00,series_1,20,214.04486
259.0,2025-08-05 12:30:00,series_1,21,231.83327
242.0,2025-08-05 12:35:00,series_1,22,205.52637
256.0,2025-08-05 12:40:00,series_1,23,212.90077
259.0,2025-08-05 12:45:00,series_1,0,248.66861
259.0,2025-08-05 12:50:00,series_1,1,256.77734
261.0,2025-08-05 12:55:00,series_1,2,260.35278
276.0,2025-08-05 13:00:00,series_1,3,253.74454
253.0,2025-08-05 13:05:00,series_1,4,253.61926
237.0,2025-08-05 13:10:00,series_1,5,253.25089
221.0,2025-08-05 13:15:00,series_1,6,252.39035
218.0,2025-08-05 13:20:00,series_1,7,240.55103
235.0,2025-08-05 13:25:00,series_1,8,250.84302
233.0,2025-08-05 13:30:00,series_1,9,246.40971
229.0,2025-08-05 13:35:00,series_1,10,243.7088
226.0,2025-08-05 13:40:00,series_1,11,242.74431
228.0,2025-08-05 13:45:00,series_1,12,236.0218
220.0,2025-08-05 13:50:00,series_1,13,243.57837
201.0,2025-08-05 13:55:00,series_1,14,233.37221
212.0,2025-08-05 14:00:00,series_1,15,225.15846
198.0,2025-08-05 14:05:00,series_1,16,222.58797
204.0,2025-08-05 14:10:00,series_1,17,218.22903
211.0,2025-08-05 14:15:00,series_1,18,222.28592
187.0,2025-08-05 14:20:00,series_1,19,214.70914
203.0,2025-08-05 14:25:00,series_1,20,211.93927
192.0,2025-08-05 14:30:00,series_1,21,200.26985
191.0,2025-08-05 14:35:00,series_1,22,204.47714
199.0,2025-08-05 14:40:00,series_1,23,208.95505
219.0,2025-08-05 14:45:00,series_1,0,170.86528
247.0,2025-08-05 14:50:00,series_1,1,163.6937
207.0,2025-08-05 14:55:00,series_1,2,162.20601
230.0,2025-08-05 15:00:00,series_1,3,158.18669
186.0,2025-08-05 15:05:00,series_1,4,154.64041
190.0,2025-08-05 15:10:00,series_1,5,154.6117
200.0,2025-08-05 15:15:00,series_1,6,148.77283
189.0,2025-08-05 15:20:00,series_1,7,143.98593
189.0,2025-08-05 15:25:00,series_1,8,146.11446
193.0,2025-08-05 15:30:00,series_1,9,148.49057
183.0,2025-08-05 15:35:00,series_1,10,148.95032
229.0,2025-08-05 15:40:00,series_1,11,147.41435
175.0,2025-08-05 15:45:00,series_1,12,149.84473
186.0,2025-08-05 15:50:00,series_1,13,153.439
170.0,2025-08-05 15:55:00,series_1,14,151.08766
166.0,2025-08-05 16:00:00,series_1,15,154.52051
166.0,2025-08-05 16:05:00,series_1,16,150.20367
174.0,2025-08-05 16:10:00,series_1,17,145.56668
178.0,2025-08-05 16:15:00,series_1,18,154.183
178.0,2025-08-05 16:20:00,series_1,19,152.52014
180.0,2025-08-05 16:25:00,series_1,20,153.48232
187.0,2025-08-05 16:30:00,series_1,21,155.60374
171.0,2025-08-05 16:35:00,series_1,22,157.13373
196.0,2025-08-05 16:40:00,series_1,23,158.28287
184.0,2025-08-05 16:45:00,series_1,0,176.08621
202.0,2025-08-05 16:50:00,series_1,1,173.00557
184.0,2025-08-05 16:55:00,series_1,2,173.49176
197.0,2025-08-05 17:00:00,series_1,3,176.52574
200.0,2025-08-05 17:05:00,series_1,4,175.59837
202.0,2025-08-05 17:10:00,series_1,5,172.98064
226.0,2025-08-05 17:15:00,series_1,6,165.11566
224.0,2025-08-05 17:20:00,series_1,7,168.04575
222.0,2025-08-05 17:25:00,series_1,8,170.56284
265.0,2025-08-05 17:30:00,series_1,9,168.74028
216.0,2025-08-05 17:35:00,series_1,10,172.85596
215.0,2025-08-05 17:40:00,series_1,11,175.83347
307.0,2025-08-05 17:45:00,series_1,12,179.20392
249.0,2025-08-05 17:50:00,series_1,13,178.15913
258.0,2025-08-05 17:55:00,series_1,14,178.37991
233.0,2025-08-05 18:00:00,series_1,15,179.6189
253.0,2025-08-05 18:05:00,series_1,16,193.7082
292.0,2025-08-05 18:10:00,series_1,17,190.78186
310.0,2025-08-05 18:15:00,series_1,18,187.58003
324.0,2025-08-05 18:20:00,series_1,19,192.30331
327.0,2025-08-05 18:25:00,series_1,20,191.3363
381.0,2025-08-05 18:30:00,series_1,21,194.36508
404.0,2025-08-05 18:35:00,series_1,22,209.7087
402.0,2025-08-05 18:40:00,series_1,23,197.33882
383.0,2025-08-05 18:45:00,series_1,0,392.39975
384.0,2025-08-05 18:50:00,series_1,1,419.67004
355.0,2025-08-05 18:55:00,series_1,2,423.8913
343.0,2025-08-05 19:00:00,series_1,3,429.13452
385.0,2025-08-05 19:05:00,series_1,4,434.771
346.0,2025-08-05 19:10:00,series_1,5,446.7423
329.0,2025-08-05 19:15:00,series_1,6,459.06992
335.0,2025-08-05 19:20:00,series_1,7,450.66965
354.0,2025-08-05 19:25:00,series_1,8,458.15668
375.0,2025-08-05 19:30:00,series_1,9,471.0633
394.0,2025-08-05 19:35:00,series_1,10,460.73932
409.0,2025-08-05 19:40:00,series_1,11,473.22345
423.0,2025-08-05 19:45:00,series_1,12,470.98273
433.0,2025-08-05 19:50:00,series_1,13,480.51013
436.0,2025-08-05 19:55:00,series_1,14,482.2452
436.0,2025-08-05 20:00:00,series_1,15,495.62296
457.0,2025-08-05 20:05:00,series_1,16,488.08948
459.0,2025-08-05 20:10:00,series_1,17,494.3156
442.0,2025-08-05 20:15:00,series_1,18,486.75345
468.0,2025-08-05 20:20:00,series_1,19,486.54697
437.0,2025-08-05 20:25:00,series_1,20,491.1531
428.0,2025-08-05 20:30:00,series_1,21,486.61734
435.0,2025-08-05 20:35:00,series_1,22,480.3895
452.0,2025-08-05 20:40:00,series_1,23,474.82153
447.0,2025-08-05 20:45:00,series_1,0,453.58038
438.0,2025-08-05 20:50:00,series_1,1,474.80276
436.0,2025-08-05 20:55:00,series_1,2,494.39026
421.0,2025-08-05 21:00:00,series_1,3,467.4412
407.0,2025-08-05 21:05:00,series_1,4,457.19342
418.0,2025-08-05 21:10:00,series_1,5,483.5008
385.0,2025-08-05 21:15:00,series_1,6,479.8631
387.0,2025-08-05 21:20:00,series_1,7,472.00577
355.0,2025-08-05 21:25:00,series_1,8,434.03162
352.0,2025-08-05 21:30:00,series_1,9,420.50714
333.0,2025-08-05 21:35:00,series_1,10,419.47076
308.0,2025-08-05 21:40:00,series_1,11,414.8894
309.0,2025-08-05 21:45:00,series_1,12,393.2179
286.0,2025-08-05 21:50:00,series_1,13,414.29263
268.0,2025-08-05 21:55:00,series_1,14,397.8308
261.0,2025-08-05 22:00:00,series_1,15,384.7628
264.0,2025-08-05 22:05:00,series_1,16,385.37354
245.0,2025-08-05 22:10:00,series_1,17,395.484
237.0,2025-08-05 22:15:00,series_1,18,396.91016
209.0,2025-08-05 22:20:00,series_1,19,368.62805
199.0,2025-08-05 22:25:00,series_1,20,372.80597
192.0,2025-08-05 22:30:00,series_1,21,357.32315
188.0,2025-08-05 22:35:00,series_1,22,353.0988
172.0,2025-08-05 22:40:00,series_1,23,350.6092
159.0,2025-08-05 22:45:00,series_1,0,137.72417
150.0,2025-08-05 22:50:00,series_1,1,113.55629
144.0,2025-08-05 22:55:00,series_1,2,131.90952
136.0,2025-08-05 23:00:00,series_1,3,115.89368
138.0,2025-08-05 23:05:00,series_1,4,115.63841
127.0,2025-08-05 23:10:00,series_1,5,110.57684
117.0,2025-08-05 23:15:00,series_1,6,94.50601
113.0,2025-08-05 23:20:00,series_1,7,65.75278
109.0,2025-08-05 23:25:00,series_1,8,103.37549
110.0,2025-08-05 23:30:00,series_1,9,95.5004
109.0,2025-08-05 23:35:00,series_1,10,104.93025
99.0,2025-08-05 23:40:00,series_1,11,103.68909
99.0,2025-08-05 23:45:00,series_1,12,107.01053
102.0,2025-08-05 23:50:00,series_1,13,113.95824
104.0,2025-08-05 23:55:00,series_1,14,119.1147
81.0,2025-08-06 00:00:00,series_1,15,133.4969
74.0,2025-08-06 00:05:00,series_1,16,90.898605
67.0,2025-08-06 00:10:00,series_1,17,76.99545
73.0,2025-08-06 00:15:00,series_1,18,106.35922
67.0,2025-08-06 00:20:00,series_1,19,97.92908
65.0,2025-08-06 00:25:00,series_1,20,112.29509
61.0,2025-08-06 00:30:00,series_1,21,113.22481
63.0,2025-08-06 00:35:00,series_1,22,95.36798
90.0,2025-08-06 00:40:00,series_1,23,101.31398
72.0,2025-08-06 00:45:00,series_1,0,41.092545
64.0,2025-08-06 00:50:00,series_1,1,52.17328
65.0,2025-08-06 00:55:00,series_1,2,43.018402
64.0,2025-08-06 01:00:00,series_1,3,44.89299
66.0,2025-08-06 01:05:00,series_1,4,43.221237
54.0,2025-08-06 01:10:00,series_1,5,44.34694
48.0,2025-08-06 01:15:00,series_1,6,48.244324
55.0,2025-08-06 01:20:00,series_1,7,34.927338
72.0,2025-08-06 01:25:00,series_1,8,21.661407
83.0,2025-08-06 01:30:00,series_1,9,14.101379
82.0,2025-08-06 01:35:00,series_1,10,28.135635
72.0,2025-08-06 01:40:00,series_1,11,15.8558655
77.0,2025-08-06 01:45:00,series_1,12,45.033035
69.0,2025-08-06 01:50:00,series_1,13,29.39006
68.0,2025-08-06 01:55:00,series_1,14,41.165344
68.0,2025-08-06 02:00:00,series_1,15,27.677963
74.0,2025-08-06 02:05:00,series_1,16,23.105774
66.0,2025-08-06 02:10:00,series_1,17,11.316132
67.0,2025-08-06 02:15:00,series_1,18,22.58583
63.0,2025-08-06 02:20:00,series_1,19,31.404373
46.0,2025-08-06 02:25:00,series_1,20,11.153534
33.0,2025-08-06 02:30:00,series_1,21,16.153564
40.0,2025-08-06 02:35:00,series_1,22,14.031189
68.0,2025-08-06 02:40:00,series_1,23,16.266418
70.0,2025-08-06 02:45:00,series_1,0,27.888885
61.0,2025-08-06 02:50:00,series_1,1,22.49353
66.0,2025-08-06 02:55:00,series_1,2,27.934845
69.0,2025-08-06 03:00:00,series_1,3,35.47776
71.0,2025-08-06 03:05:00,series_1,4,28.675186
77.0,2025-08-06 03:10:00,series_1,5,39.48137
69.0,2025-08-06 03:15:00,series_1,6,23.627487
67.0,2025-08-06 03:20:00,series_1,7,13.75116
56.0,2025-08-06 03:25:00,series_1,8,27.650513
37.0,2025-08-06 03:30:00,series_1,9,30.135971
62.0,2025-08-06 03:35:00,series_1,10,34.682724
73.0,2025-08-06 03:40:00,series_1,11,39.906166
50.0,2025-08-06 03:45:00,series_1,12,53.71588
39.0,2025-08-06 03:50:00,series_1,13,45.75673
36.0,2025-08-06 03:55:00,series_1,14,62.813652
36.0,2025-08-06 04:00:00,series_1,15,47.171844
35.0,2025-08-06 04:05:00,series_1,16,75.24154
35.0,2025-08-06 04:10:00,series_1,17,93.48808
38.0,2025-08-06 04:15:00,series_1,18,68.423874
38.0,2025-08-06 04:20:00,series_1,19,108.01708
36.0,2025-08-06 04:25:00,series_1,20,120.348625
39.0,2025-08-06 04:30:00,series_1,21,115.27149
36.0,2025-08-06 04:35:00,series_1,22,159.88101
39.0,2025-08-06 04:40:00,series_1,23,117.71739
39.0,2025-08-06 04:45:00,series_1,0,45.44951
37.0,2025-08-06 04:50:00,series_1,1,45.357048
43.0,2025-08-06 04:55:00,series_1,2,41.843575
41.0,2025-08-06 05:00:00,series_1,3,46.24036
41.0,2025-08-06 05:05:00,series_1,4,43.59017
42.0,2025-08-06 05:10:00,series_1,5,47.14955
46.0,2025-08-06 05:15:00,series_1,6,39.889492
51.0,2025-08-06 05:20:00,series_1,7,40.445526
56.0,2025-08-06 05:25:00,series_1,8,43.24917
56.0,2025-08-06 05:30:00,series_1,9,44.67582
64.0,2025-08-06 05:35:00,series_1,10,39.76217
81.0,2025-08-06 05:40:00,series_1,11,40.944862
123.0,2025-08-06 05:45:00,series_1,12,42.55696
119.0,2025-08-06 05:50:00,series_1,13,44.593292
137.0,2025-08-06 05:55:00,series_1,14,36.19259
132.0,2025-08-06 06:00:00,series_1,15,50.00242
131.0,2025-08-06 06:05:00,series_1,16,49.863266
126.0,2025-08-06 06:10:00,series_1,17,51.264114
136.0,2025-08-06 06:15:00,series_1,18,49.087555
137.0,2025-08-06 06:20:00,series_1,19,58.06463
150.0,2025-08-06 06:25:00,series_1,20,63.983734
169.0,2025-08-06 06:30:00,series_1,21,66.634315
161.0,2025-08-06 06:35:00,series_1,22,66.130714
167.0,2025-08-06 06:40:00,series_1,23,72.23426
199.0,2025-08-06 06:45:00,series_1,0,169.76587
191.0,2025-08-06 06:50:00,series_1,1,175.50784
214.0,2025-08-06 06:55:00,series_1,2,186.66988
203.0,2025-08-06 07:00:00,series_1,3,191.38628
213.0,2025-08-06 07:05:00,series_1,4,189.53432
219.0,2025-08-06 07:10:00,series_1,5,195.43695
228.0,2025-08-06 07:15:00,series_1,6,193.4563
231.0,2025-08-06 07:20:00,series_1,7,196.46698
247.0,2025-08-06 07:25:00,series_1,8,192.85007
250.0,2025-08-06 07:30:00,series_1,9,209.9779
262.0,2025-08-06 07:35:00,series_1,10,198.84235
256.0,2025-08-06 07:40:00,series_1,11,212.20352
258.0,2025-08-06 07:45:00,series_1,12,211.84747
249.0,2025-08-06 07:50:00,series_1,13,217.9921
262.0,2025-08-06 07:55:00,series_1,14,215.6532
